"Race (0=Boston, 1=Chicago, 2=NYC, 3=TC, 4=D)",Year,"Sex (0=F, 1=M)",Flag,Age (yr),%CR,"Td, C","Tw, C",%rh,"Tg, C",SR W/m2,DP,Wind,WBGT
0,2016,1,Green,18,35.72202655,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,19,39.25765375,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,20,15.70035221,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,21,7.897588729,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,22,24.66811162,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,23,10.33595232,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,24,21.22730967,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,25,23.54375508,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,26,8.534272555,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,27,12.23245733,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,28,15.10430778,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,29,11.12164725,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,30,17.66458954,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,31,8.940666486,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,32,18.27418044,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,33,8.981305879,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,34,17.77296126,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,35,27.21484692,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,36,30.46599837,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,37,25.3996207,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,38,20.6448117,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,39,24.39718234,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,40,17.78650772,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,41,25.57572474,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,42,23.25927933,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,43,26.82199946,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,44,25.19642373,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,45,33.74424275,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,46,30.77756705,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,47,36.41289623,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,48,20.03522081,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,49,32.83662964,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,50,29.88350041,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,51,35.32917908,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,52,34.89569222,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,53,22.69032782,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,54,45.12327283,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,55,36.41289623,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,56,34.50284476,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,57,44.47304254,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,58,42.57653752,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,59,46.96559198,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,60,34.74668112,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,61,49.93226768,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,62,59.82118667,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,63,58.6697372,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,64,61.74478461,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,65,65.42942292,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,66,57.20671905,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,67,64.87401788,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,68,54.37550799,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,69,67.69168247,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,70,72.75806015,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,71,85.18016798,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,72,85.38336494,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,73,98.80791114,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,74,111.202926,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,75,98.33378488,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,76,78.77269033,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,77,107.1796261,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,78,94.35112436,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,79,99.14657274,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,80,121.0647521,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,81,199.241398,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2016,1,Green,83,137.076673,13.82857143,8.228571429,45.57142857,27.97142857,765.5857143,2.228571429,12.71428571,12.73714286
0,2015,1,White,19,30.54727716,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,20,29.96477919,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,21,27.90571661,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,22,19.6965592,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,23,17.96261176,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,24,18.49092387,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,25,5.07992414,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,26,14.26442698,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,27,8.574911948,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,28,6.299105933,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,29,5.82497968,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,30,5.499864535,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,31,12.19181794,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,32,6.326198862,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,33,8.805201842,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,34,20.53643999,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,35,17.98970469,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,36,23.24573286,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,37,19.61528041,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,38,27.90571661,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,39,7.856949336,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,40,17.54267136,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,41,19.75074506,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,42,12.76076944,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,43,18.63993498,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,44,31.87483067,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,45,26.67298835,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,46,17.70522894,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,47,26.65944189,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,48,27.87862368,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,49,34.59767001,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,50,32.33541046,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,51,30.99431048,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,52,34.77377404,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,53,36.18260634,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,54,36.2367922,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,55,38.24166892,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,56,35.23435383,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,57,38.5532376,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,58,41.76374966,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,59,40.84259008,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,60,50.51476565,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,61,47.67000813,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,62,56.70549986,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,63,60.95908968,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,64,63.60065023,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,65,65.78163099,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,66,50.29802222,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,67,68.38255215,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,68,60.06502303,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,69,62.89623408,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,70,78.86751558,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,71,71.13248442,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,72,71.49823896,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,73,108.4936332,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,74,77.17420753,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,75,75.42671363,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,76,75.03386616,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,77,98.45570306,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,78,99.17366567,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,79,128.5965863,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,80,113.9393118,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,81,116.8653481,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2015,1,White,82,109.6992685,6.6625,5.65,86.125,15.1,390.2,4.5125,16,7.64125
0,2014,1,Green,18,32.07802763,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,19,38.53969114,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,20,33.01273368,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,21,22.50067732,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,22,24.23462476,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,23,15.05012192,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,24,14.53535627,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,25,15.15849363,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,26,6.515849363,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,27,11.51449472,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,28,4.687076673,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,29,4.714169602,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,30,7.111893796,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,31,7.748577621,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,32,21.36277432,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,33,7.870495801,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,34,9.455432132,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,35,35.60010837,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,36,18.35545923,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,37,22.98835004,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,38,4.538065565,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,39,25.81956109,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,40,16.66215118,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,41,26.06339745,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,42,13.62774316,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,43,21.09184503,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,44,14.3727987,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,45,25.2099702,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,46,30.12733677,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,47,24.38363587,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,48,17.56976429,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,49,28.88106204,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,50,31.83419128,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,51,33.85261447,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,52,33.75778922,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,53,25.75182877,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,54,30.6827418,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,55,38.82416689,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,56,31.37361149,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,57,42.23787591,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,58,32.93145489,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,59,47.37198591,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,60,47.18233541,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,61,45.59739908,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,62,51.73394744,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,63,64.73855324,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,64,58.23625034,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,65,48.22541317,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,66,53.67109185,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,67,51.43592522,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,68,76.74072067,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,69,84.73313465,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,70,70.60417231,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,71,73.71985912,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,72,94.89298293,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,73,69.20888648,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,74,96.16635058,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,75,78.10891357,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,76,79.68030344,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,77,67.17691682,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,78,112.9775129,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,79,131.6987266,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,80,205.0528312,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2014,1,Green,81,94.18856678,14.2,7.328571429,35,30.62857143,708.0714286,-1.114285714,7.571428571,12.67571429
0,2013,1,White,18,36.60254674,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,19,35.97940937,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,20,27.02519642,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,21,16.22866432,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,22,27.66188025,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,23,5.960444324,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,24,11.31129775,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,25,15.02302899,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,26,6.028176646,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,27,13.30262801,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,28,6.04172311,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,29,10.17339474,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,30,9.29287456,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,31,18.46383094,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,32,7.450555405,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,33,13.72256841,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,34,14.30506638,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,35,18.3283663,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,36,19.07342184,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,37,18.03034408,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,38,27.45868328,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,39,25.44026009,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,40,12.05635329,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,41,15.48360878,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,42,16.3099431,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,43,14.91465727,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,44,17.88133297,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,45,23.8417773,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,46,26.46979138,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,47,15.78163099,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,48,29.07071254,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,49,28.48821458,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,50,32.21349228,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,51,32.2812246,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,52,24.26171769,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,53,36.56190734,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,54,38.37713357,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,55,31.8612842,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
0,2013,1,White,56,38.593877,8.966666667,5.483333333,58.16666667,22.21666667,595.8666667,1.166666667,12.2,9.178333333
